publicIP,FlowID,SrcIP,SrcPort,DstIP,DstPort,Protocol,Timestamp,FlowDuration,TotFwdPkts,TotBwdPkts,TotLenFwdPkts,TotLenBwdPkts,FwdPktLenMax,FwdPktLenMin,FwdPktLenMean,FwdPktLenStd,BwdPktLenMax,BwdPktLenMin,BwdPktLenMean,BwdPktLenStd,FlowByts/s,FlowPkts/s,FlowIATMean,FlowIATStd,FlowIATMax,FlowIATMin,FwdIATTot,FwdIATMean,FwdIATStd,FwdIATMax,FwdIATMin,BwdIATTot,BwdIATMean,BwdIATStd,BwdIATMax,BwdIATMin,FwdPSHFlags,BwdPSHFlags,FwdURGFlags,BwdURGFlags,FwdHeaderLen,BwdHeaderLen,FwdPkts/s,BwdPkts/s,PktLenMin,PktLenMax,PktLenMean,PktLenStd,PktLenVar,FINFlagCnt,SYNFlagCnt,RSTFlagCnt,PSHFlagCnt,ACKFlagCnt,URGFlagCnt,CWEFlagCount,ECEFlagCnt,Down/UpRatio,PktSizeAvg,FwdSegSizeAvg,BwdSegSizeAvg,FwdByts/bAvg,FwdPkts/bAvg,FwdBlkRateAvg,BwdByts/bAvg,BwdPkts/bAvg,BwdBlkRateAvg,SubflowFwdPkts,SubflowFwdByts,SubflowBwdPkts,SubflowBwdByts,InitFwdWinByts,InitBwdWinByts,FwdActDataPkts,FwdSegSizeMin,ActiveMean,ActiveStd,ActiveMax,ActiveMin,IdleMean,IdleStd,IdleMax,IdleMin,Label
212.24.110.1,192.168.1.130-212.24.110.1-55924-443-6,212.24.110.1,443,192.168.1.130,55924,6,16/01/1970 08:36:57 PM,84193,8,1,2761.0,0.0,1460.0,0.0,345.125,522.9417988648449,0.0,0.0,0.0,0.0,32793.700188851806,106.89724798973786,10524.124999999998,19760.12122893336,54313.0,35.0,83249.0,11892.714285714286,20929.82993014425,54313.0,35.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,160,32,95.0197759908781,11.877471998859765,0.0,1460.0,276.1,483.6039357435656,233872.76666666672,0,1,0,0,1,0,0,0,0.0,306.77777777777777,345.125,0.0,0,0,0,0,0,0,8,2761,1,0,-1,29200,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
103.4.18.170,192.168.1.120-103.4.18.170-49880-443-6,192.168.1.120,49880,103.4.18.170,443,6,01/01/1970 03:35:43 PM,681048,2,5,672.0,562.0,672.0,0.0,336.0,475.1757569573599,362.0,0.0,112.4,164.2218012323577,1811.913404047879,10.278277008375328,113508.0,277765.7790347832,680495.0,28.0,248.0,248.0,0.0,248.0,248.0,681048.0,170262.0,340155.3717572799,680495.0,28.0,0,0,0,0,40,124,2.936650573821522,7.341626434553805,0.0,672.0,154.25,248.5051019884415,61754.78571428572,0,1,0,0,0,0,0,0,2.0,176.28571428571428,336.0,112.4,0,0,0,0,0,0,2,672,5,562,-1,239,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
8.8.4.4,192.168.1.110-8.8.4.4-60940-53-17,192.168.1.110,60940,8.8.4.4,53,17,04/01/1970 10:26:10 PM,1175,0,2,0.0,98.0,0.0,0.0,0.0,0.0,57.0,41.0,49.0,11.31370849898476,83404.25531914893,1702.127659574468,1175.0,0.0,1175.0,1175.0,0.0,0.0,0.0,0.0,0.0,1175.0,1175.0,0.0,1175.0,1175.0,0,0,0,0,0,16,0.0,1702.127659574468,41.0,57.0,46.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,0.0,69.5,0.0,49.0,0,0,0,0,0,0,0,0,2,98,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
,192.168.1.2-192.168.1.121-10121-53989-6,192.168.1.2,10121,192.168.1.121,53989,6,11/1/1970 18:21,185,0,2,0.0,118.0,0.0,0.0,0.0,0.0,118.0,0.0,59.0,83.43860018,637837.8378,10810.81081,185.0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,185.0,185.0,0.0,185.0,185.0,0,1,0,0,0,40,0.0,10810.81081,0.0,118.0,78.66666667,68.12733176,4641.333333,0,0,0,1,1,0,0,0,0.0,118.0,0.0,59.0,0,0,0,0,0,0,0,0,2,118,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
87.106.77.193,192.168.1.125-87.106.77.193-51911-8080-6,192.168.1.125,51911,87.106.77.193,8080,6,18/01/1970 07:46:22 PM,141,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14184.397163120566,141.0,0.0,141.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,7092.198581560283,7092.198581560283,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16305,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
,192.168.1.2-192.168.1.125-10125-55213-6,192.168.1.2,10125,192.168.1.125,55213,6,04/01/1970 06:51:46 AM,189,0,2,0.0,118.0,0.0,0.0,0.0,0.0,118.0,0.0,59.0,83.43860018001261,624338.6243386243,10582.010582010582,189.0,0.0,189.0,189.0,0.0,0.0,0.0,0.0,0.0,189.0,189.0,0.0,189.0,189.0,0,1,0,0,0,40,0.0,10582.010582010582,0.0,118.0,78.66666666666666,68.12733176437584,4641.333333333334,0,0,0,1,1,0,0,0,0.0,118.0,0.0,59.0,0,0,0,0,0,0,0,0,2,118,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
104.20.30.97,192.168.1.55-104.20.30.97-50436-443-6,192.168.1.55,50436,104.20.30.97,443,6,01/03/2020 11:38:21 PM,69877908,7,7,617.0,724.0,553.0,0.0,88.1428571428572,206.365717898612,512.0,0.0,103.428571428571,196.725576326395,19.1906145787879,0.200349443775563,5375223.69230769,13798818.4782873,45837434.0,2.0,69776448.0,11629408.0,19251538.2876762,45837434.0,609.0,46226475.0,7704412.5,18723623.272206,45923715.0,2.0,0,0,0,0,140,176,0.100174721887782,0.100174721887782,0.0,553.0,89.4,188.434831478381,35507.6857142857,0,1,0,0,0,0,1,1,1.0,95.7857142857143,88.1428571428571,103.428571428571,0,0,0,0,0,0,7,617,7,724,-1,66,2,0,302797.0,0.0,302797.0,302797.0,45837434.0,0.0,45837434.0,45837434.0,BENIGN
134.221.96.0,134.221.96.0-0.0.0.32-0-0-0,134.221.96.0,0,0.0.0.32,0,0,01/03/2020 10:37:27 PM,36927939,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081239302307123,18463969.5,26085079.3554105,36908906.0,19033.0,36908906.0,36908906.0,0.0,36908906.0,36908906.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.054159534871415,0.027079767435708,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,0,0,0,19033.0,0.0,19033.0,19033.0,36908906.0,0.0,36908906.0,36908906.0,BENIGN
81.88.24.211,192.168.1.125-81.88.24.211-58079-443-6,192.168.1.125,58079,81.88.24.211,443,6,05/01/1970 04:47:07 PM,25230,2,5,672.0,476.0,672.0,0.0,336.0,475.1757569573599,358.0,0.0,95.2,155.5416342977018,45501.38723741578,277.44748315497424,4205.0,9709.811285498809,24020.0,68.0,236.0,236.0,0.0,236.0,236.0,25230.0,6307.5,11810.24917885591,24020.0,145.0,0,0,0,0,40,124,79.27070947284979,198.1767736821245,0.0,672.0,143.5,247.54047288127595,61276.28571428572,0,1,0,0,0,0,0,0,2.0,164.0,336.0,95.2,0,0,0,0,0,0,2,672,5,476,-1,239,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
82.165.142.107,192.168.1.117-82.165.142.107-59728-443-6,192.168.1.117,59728,82.165.142.107,443,6,06/01/1970 12:08:35 PM,152,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13157.894736842103,152.0,0.0,152.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,6578.9473684210525,6578.9473684210525,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16305,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
217.197.39.1,192.168.1.121-217.197.39.1-57190-8443-6,192.168.1.121,57190,217.197.39.1,8443,6,22/01/1970 03:52:42 AM,181,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11049.723756906076,181.0,0.0,181.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,5524.861878453038,5524.861878453038,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16247,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
109.169.66.107,192.168.1.126-109.169.66.107-55017-8080-6,192.168.1.126,55017,109.169.66.107,8080,6,12/01/1970 03:32:37 AM,147,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13605.442176870749,147.0,0.0,147.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,6802.721088435374,6802.721088435374,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16304,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
,192.168.1.2-192.168.1.113-0-0-0,192.168.1.2,0,192.168.1.113,0,0,13/01/1970 11:25:31 AM,119181141,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0335623569839795,39727047.0,9627401.53252543,50772991.0,33119086.0,68408150.0,34204075.0,1534406.158825622,35289064.0,33119086.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0251717677379846,0.0083905892459948,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,39727047.0,9627401.53252543,50772991.0,33119086.0,BENIGN
239.255.255.250,192.168.1.127-239.255.255.250-63265-1900-17,192.168.1.127,63265,239.255.255.250,1900,17,12/01/1970 11:28:31 PM,3000987,3,1,522.0,174.0,174.0,174.0,174.0,0.0,174.0,174.0,174.0,0.0,231.9236971036529,1.332894810940534,1000329.0,693.0591605339331,1001059.0,999680.0,1999928.0,999964.0,401.636651713959,1000248.0,999680.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,0.9996711082054004,0.3332237027351334,174.0,174.0,174.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,217.5,174.0,174.0,0,0,0,0,0,0,3,522,1,174,-1,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
81.12.229.190,192.168.1.118-81.12.229.190-54757-8043-6,192.168.1.118,54757,81.12.229.190,8043,6,13/01/1970 11:31:13 AM,1222578,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.907662333200827,244515.6,235615.45841327985,505797.0,72163.0,571581.0,571581.0,0.0,571581.0,571581.0,1222578.0,407526.0,290016.26829541824,577960.0,72662.0,0,0,0,0,60,92,1.6358874444002756,3.271774888800551,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
45.79.186.178,192.168.1.121-45.79.186.178-54204-8080-6,192.168.1.121,54204,45.79.186.178,8080,6,11/1/1970 20:52,30501738,3,3,674.0,0.0,674.0,0.0,224.6666667,389.1340814,0.0,0.0,0.0,0.0,22.09710148,0.196710102,6100347.6,13600000.0,30500000.0,49.0,30500000.0,15300000.0,21600000.0,30500000.0,245.0,510.0,255.0,178.1909089,381.0,129.0,0,0,0,0,60,84,0.098355051,0.098355051,0.0,674.0,96.28571429,254.7480548,64896.57143,0,1,0,0,0,0,0,0,1.0,112.3333333,224.6666667,0.0,0,0,0,0,0,0,3,674,3,0,-1,239,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
192.155.83.86,192.155.83.86-192.168.1.113-8080-57694-6,192.168.1.113,57694,192.155.83.86,8080,6,05/01/1970 04:18:18 AM,9001951,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3332610897348808,4500975.5,2118580.3047825447,5999038.0,3002913.0,5999038.0,5999038.0,0.0,5999038.0,5999038.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,32,0.2221740598232538,0.1110870299116269,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,8192,0,0,3002913.0,0.0,3002913.0,3002913.0,5999038.0,0.0,5999038.0,5999038.0,APT
119.59.124.163,192.168.1.118-119.59.124.163-52252-8080-6,192.168.1.118,52252,119.59.124.163,8080,6,10/01/1970 09:36:00 PM,220135,2,5,675.0,481.0,675.0,0.0,337.5,477.2970773009196,363.0,0.0,96.2,157.65532024007308,5251.32305176369,31.79866899856906,36689.16666666667,89214.73253990435,218797.0,42.0,249.0,249.0,0.0,249.0,249.0,220135.0,55033.75,109175.90728231512,218797.0,112.0,0,0,0,0,40,124,9.08533399959116,22.7133349989779,0.0,675.0,144.5,249.07715385283447,62039.42857142857,0,1,0,0,0,0,0,0,2.0,165.14285714285714,337.5,96.2,0,0,0,0,0,0,2,675,5,481,-1,239,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
8.6.0.1,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,13/01/1970 11:56:05 AM,78,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25641.02564102564,78.0,0.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,12820.51282051282,12820.51282051282,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.155.83.86,192.155.83.86-192.168.1.113-8080-52766-6,192.168.1.113,52766,192.155.83.86,8080,6,02/01/1970 10:29:53 PM,9001203,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3332887837325744,4500601.5,2118666.571809849,5998725.0,3002478.0,5998725.0,5998725.0,0.0,5998725.0,5998725.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,32,0.2221925224883829,0.1110962612441914,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,8192,0,0,3002478.0,0.0,3002478.0,3002478.0,5998725.0,0.0,5998725.0,5998725.0,APT
192.188.58.163,192.168.1.110-192.188.58.163-50302-4431-6,192.168.1.110,50302,192.188.58.163,4431,6,03/01/1970 07:57:57 PM,246483,5,9,1035.0,2728.0,709.0,0.0,207.0,292.22936197446006,1460.0,0.0,303.1111111111111,493.9621555454538,15266.772962029836,56.79904902163638,18960.23076923077,63294.92574337199,229235.0,36.0,245582.0,61395.49999999999,112247.67201891835,229511.0,265.0,246483.0,30810.375,80323.0829906634,229235.0,36.0,0,0,0,0,100,204,20.28537465058442,36.51367437105196,0.0,1460.0,250.8666666666667,413.2365055556073,170764.40952380947,0,1,0,0,0,0,0,0,1.0,268.7857142857143,207.0,303.1111111111111,0,0,0,0,0,0,5,1035,9,2728,-1,268,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
224.0.0.252,192.168.1.126-224.0.0.252-53997-5355-17,192.168.1.126,53997,224.0.0.252,5355,17,10/01/1970 12:27:05 PM,98404,1,1,20.0,20.0,20.0,20.0,20.0,0.0,20.0,20.0,20.0,0.0,406.48754115686353,20.324377057843176,98404.0,0.0,98404.0,98404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,10.162188528921588,10.162188528921588,20.0,20.0,20.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,30.0,20.0,20.0,0,0,0,0,0,0,1,20,1,20,-1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
224.0.0.251,192.168.1.103-224.0.0.251-0-0-0,192.168.1.103,0,224.0.0.251,0,0,02/01/1970 02:11:42 PM,118223888,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0169170548679637,118223888.0,0.0,118223888.0,118223888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0084585274339818,0.0084585274339818,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,118223888.0,0.0,118223888.0,118223888.0,BENIGN
8.8.4.4,192.168.1.110-8.8.4.4-58076-53-17,192.168.1.110,58076,8.8.4.4,53,17,03/01/1970 05:13:33 PM,1141,0,2,0.0,80.0,0.0,0.0,0.0,0.0,48.0,32.0,40.0,11.31370849898476,70113.93514460999,1752.8483786152497,1141.0,0.0,1141.0,1141.0,0.0,0.0,0.0,0.0,0.0,1141.0,1141.0,0.0,1141.0,1141.0,0,0,0,0,0,16,0.0,1752.8483786152497,32.0,48.0,37.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,0.0,56.0,0.0,40.0,0,0,0,0,0,0,0,0,2,80,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
,192.168.1.2-192.168.1.117-0-0-0,192.168.1.2,0,192.168.1.117,0,0,03/01/1970 02:36:34 PM,62750692,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0318721584775511,62750692.0,0.0,62750692.0,62750692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0159360792387755,0.0159360792387755,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,62750692.0,0.0,62750692.0,62750692.0,BENIGN
82.165.142.107,192.168.1.127-82.165.142.107-58683-443-6,192.168.1.127,58683,82.165.142.107,443,6,05/01/1970 02:05:40 PM,1073590,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.588725677400125,214718.0,261917.75183919852,505652.0,23416.0,520999.0,520999.0,0.0,520999.0,520999.0,1073590.0,357863.3333333333,289596.803479136,529068.0,23498.0,0,0,0,0,60,92,1.862908559133375,3.72581711826675,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
134.221.96.0,134.221.96.0-0.0.0.24-0-0-0,134.221.96.0,0,0.0.0.24,0,0,10/01/1970 01:23:41 PM,92502556,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0648630725403955,18500511.2,18597765.797484968,43502278.0,4997136.0,87505420.0,21876355.0,19626352.55120385,43502278.0,5006945.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0540525604503296,0.0108105120900659,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,0,0,0,4997136.0,0.0,4997136.0,4997136.0,21876355.0,19626352.55120385,43502278.0,5006945.0,BENIGN
,192.168.1.2-192.168.1.122-0-0-0,192.168.1.2,0,192.168.1.122,0,0,10/01/1970 08:18:32 PM,281598,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1023231699088765,281598.0,0.0,281598.0,281598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.5511615849544382,3.5511615849544382,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
224.0.0.252,192.168.1.115-224.0.0.252-64139-5355-17,192.168.1.115,64139,224.0.0.252,5355,17,07/01/1970 03:45:45 PM,98158,1,1,19.0,19.0,19.0,19.0,19.0,0.0,19.0,19.0,19.0,0.0,387.1309521383892,20.37531327044153,98158.0,0.0,98158.0,98158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,10.187656635220767,10.187656635220767,19.0,19.0,19.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,28.5,19.0,19.0,0,0,0,0,0,0,1,19,1,19,-1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
224.0.0.252,192.168.1.126-224.0.0.252-60255-5355-17,192.168.1.126,60255,224.0.0.252,5355,17,02/01/1970 02:47:25 PM,98468,1,1,19.0,19.0,19.0,19.0,19.0,0.0,19.0,19.0,19.0,0.0,385.91217451354754,20.3111670796604,98468.0,0.0,98468.0,98468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,10.155583539830198,10.155583539830198,19.0,19.0,19.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,28.5,19.0,19.0,0,0,0,0,0,0,1,19,1,19,-1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
134.221.96.0,134.221.96.0-0.0.0.32-0-0-0,134.221.96.0,0,0.0.0.32,0,0,07/01/1970 05:59:08 AM,115952102,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1466122623632989,7247006.375,12536093.905264094,38495606.0,156.0,115951946.0,7730129.733333334,12820983.896320255,38495606.0,179.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.137988011636046,0.0086242507272528,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,16,0,1,0,-1,0,0,0,2001022.6,2739756.649300043,5006898.0,156.0,21098301.0,15241144.404491924,38495606.0,5009525.0,BENIGN
8.6.0.1,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,09/01/1970 12:58:56 AM,5010606,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5987299739791954,2505303.0,3542798.721002648,5010440.0,166.0,166.0,166.0,0.0,166.0,166.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.3991533159861302,0.1995766579930651,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,5010440.0,0.0,5010440.0,5010440.0,BENIGN
8.6.0.1,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,05/01/1970 11:44:16 AM,124,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16129.032258064515,124.0,0.0,124.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8064.516129032258,8064.516129032258,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
224.0.0.251,192.168.1.134-224.0.0.251-5353-5353-17,192.168.1.134,5353,224.0.0.251,5353,17,30/01/1970 04:33:48 AM,3006443,3,1,120.0,40.0,40.0,40.0,40.0,0.0,40.0,40.0,40.0,0.0,53.21903658243313,1.3304759145608285,1002147.6666666667,997536.1701519066,2000883.0,5815.0,3000628.0,1500314.0,707911.4687035378,2000883.0,999745.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,0.9978569359206212,0.332618978640207,40.0,40.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,50.0,40.0,40.0,0,0,0,0,0,0,3,120,1,40,-1,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
8.6.0.1,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,26/01/1970 12:46:38 AM,119996282,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416679576788887,29999070.5,24993927.38644502,57424398.0,2063770.0,62571884.0,20857294.666666664,20871325.23288412,43319844.0,2063770.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.033334366143111,0.0083335915357777,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,39310837.333333336,20415450.030507024,57424398.0,17188270.0,BENIGN
93.189.89.83,10.0.2.108-93.189.89.83-56637-8080-6,93.189.89.83,8080,10.0.2.108,56637,6,6/1/1970 17:36,49007,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.81049646,49007.0,0.0,49007.0,49007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,20.40524823,20.40524823,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
212.24.110.51,192.168.1.130-212.24.110.51-55793-443-6,192.168.1.130,55793,212.24.110.51,443,6,06/01/1970 06:27:12 PM,60819,7,8,570.0,2725.0,277.0,0.0,81.42857142857143,103.7012650884857,1460.0,0.0,340.625,526.2940344657972,54177.14858843454,246.633453361614,4344.214285714286,11967.429080496082,43939.0,36.0,60622.0,10103.666666666668,17506.94228775164,44140.0,131.0,60489.0,8641.285714285714,16379.440412849735,43939.0,36.0,0,0,0,0,140,184,115.09561156875318,131.53784179286075,0.0,1460.0,205.93750000000003,391.533305309608,153298.32916666666,0,1,0,0,0,0,0,0,1.0,219.66666666666663,81.42857142857143,340.625,0,0,0,0,0,0,7,570,8,2725,-1,245,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
